Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI,BB_middle,BB_upper,BB_lower,Volume_SMA,Volume_ratio,Price_momentum_5,Price_momentum_10,Volatility,MA_crossover_signal,MACD_bullish,MACD_bearish,RSI_oversold,RSI_overbought,BB_squeeze,AI_Score,AI_Signal
2023-05-10,26152.932796352776,26537.832900862515,25855.436993098017,26189.832254542616,819136.6749791183,25232.25348610196,24228.56492814665,22145.40938822771,18591.06456109069,,23866.62057090684,21730.159991018463,2136.4605798883786,1851.2662615753266,285.194318313052,95.07345322887164,22145.40938822771,27228.038076679397,17062.78069977602,936161.4522340109,0.8749950908834899,0.09941982443453479,0.18839856644228115,2541.3143442258443,1,0,0,0,1,0,0.10752550296723479,Neutral
2023-05-11,25675.47135178306,26190.797198480173,25571.38192883655,25849.236447541778,1127718.4917554748,25546.930446828683,24556.132554322663,22564.073364040392,18791.170941472323,,24171.63839817699,22035.289529149224,2136.3488690277663,1908.282783065826,228.06608596194042,89.21664795160339,22564.073364040392,27400.69357310581,17727.453154974974,939842.8085639862,1.1999011765366907,0.06481275411931642,0.14511119357341595,2418.3101045327103,1,0,0,0,1,0,0.20334202339145713,Neutral
2023-05-12,25565.400736001902,26048.568314898574,25341.89113302417,25683.371130408028,667695.9875462081,25737.136883297637,24847.333953387355,22946.414536174107,18986.104157708283,,24404.212664735714,22305.528262659653,2098.684402076062,1946.3631068678792,152.32129520818262,90.97167033099052,22946.414536174107,27475.248145498466,18417.580926849747,923729.989035788,0.7228259290825509,0.0384529819173951,0.12788056384932034,2264.4168046621803,1,0,0,0,1,0,0.0640657573732034,Neutral
2023-05-13,25454.288431932175,26251.3904940312,25242.700679035992,25582.73175131406,986784.0402705367,25818.976454020514,25093.910184968066,23298.552131685927,19171.79938847739,,24585.52329348073,22548.292782775836,2037.230510704896,1964.5365876352853,72.69392306961072,87.9794133642905,23298.552131685927,27465.52932341187,19131.574939959984,925458.671517979,1.0662648377933173,0.016255081836236585,0.10666460076811868,2083.488595862971,1,0,0,0,1,0,0.11801441191966941,Neutral
2023-05-14,25588.00372834709,26059.97807818678,25279.975331871963,25686.614328031243,757796.7600475086,25798.35718236755,25278.47237317224,23596.816570033185,19361.9433168526,,24754.92191421296,22780.768764988392,1974.1531492245667,1966.4598999531415,7.693249271425202,87.2173345314068,23596.816570033185,27533.27577156485,19660.357368501518,922424.1461407704,0.8215274537402036,-0.0039975771546604255,0.07741380255972596,1968.2296007658333,1,0,0,0,1,0,-0.08287377820633716,Neutral
2023-05-15,26098.493931475256,26300.318784121704,25798.36680906746,26103.020833165523,869632.7784395681,25780.994898092125,25506.624192097042,23882.64707505737,19564.177867914856,,24962.321747931273,23026.86907745592,1935.4526704753516,1960.258454057583,-24.80578358223147,86.89865554405961,23882.64707505737,27664.73783856737,20100.556311547374,921673.498368432,0.9435367079329202,-0.0033146994044620515,0.09577557819722804,1891.045381754999,1,0,1,0,1,0,-0.23599092851974032,Neutral
2023-05-16,26938.709577412348,27435.680113126502,26714.161622727243,26907.199265016534,1009479.7342632829,25992.587461587078,25769.758954207882,24192.944842114834,19784.74319789312,,25261.533673677353,23314.309126276155,1947.224547401198,1957.6516727263058,-10.427125325107909,88.37283982620008,24192.944842114834,27893.468160322635,20492.421523907033,914593.5728233386,1.1037468054220323,0.04092820380291595,0.108393627531856,1850.2616591038998,1,0,0,0,1,0,0.17309584123390898,Neutral
2023-05-17,26634.254907765153,27008.02428410345,26099.340131526515,26429.361219784965,827917.3269432095,26141.785479462465,25939.46118138005,24454.90421165608,19991.23229503481,,25441.199450022257,23545.0598083846,1896.1396416376556,1945.3492665085748,-49.20962487091924,79.99676425605332,24454.90421165608,27998.864713007428,20910.943710304735,900980.2672942554,0.9189072802110726,0.029045645355088023,0.06861551894810125,1771.980250675673,1,0,0,0,1,0,0.1155440991260421,Neutral
2023-05-18,26277.481649338413,26582.33261538822,26094.106370706853,26409.310860391404,923088.891154035,26307.101301277937,26063.038877649225,24729.884196548443,20195.570984173693,,25590.139667016614,23757.23173154537,1832.9079354712449,1922.8610003011079,-89.95306482986302,76.65737340739236,24729.884196548443,27954.70236092785,21505.066032169034,906910.2642999428,1.0178392807876981,0.0323100408944752,0.04909032508958355,1612.4090821897037,1,0,0,0,1,0,0.15446044570708,Neutral
2023-05-19,27360.980393602746,27661.903557242298,27088.387616573917,27226.979763482424,1201258.5618428881,26615.17438836817,26206.76578536786,25010.069732214768,20418.674550597247,,25841.961220339774,24014.25591288815,1827.7053074516225,1903.8298617312098,-76.1245542795873,80.32236175714033,25010.069732214768,28067.820809237248,21952.318655192288,915979.869337795,1.3114464652059816,0.059967632003966154,0.05573032961358759,1528.8755385112402,1,0,0,0,1,0,0.23703340210418467,Neutral
2023-05-20,26674.631007039246,27157.469536433964,26567.149573722225,26703.20194364445,884621.6260953703,26735.210610463953,26258.102754278043,25243.33384121235,20628.66710292808,,25974.459793165104,24213.441268389262,1761.0185247758418,1875.2675943401357,-114.2490695642939,71.34916389055715,25243.33384121235,28047.711103616322,22438.956578808375,902697.0794088455,0.9799761694971779,0.02299278364427315,0.019601870073558292,1402.1886312019865,1,0,0,0,1,0,0.13937837751940582,Neutral
2023-05-21,26628.988375319503,26822.673853111635,26413.881694181342,26635.57584727018,1167138.4224130283,26680.885926914685,26336.736694250878,25446.434624286772,20836.67319660225,,26076.16995534111,24392.862120951842,1683.3078343892666,1836.8756423499608,-153.56780796069415,67.96854981445725,25446.434624286772,28015.160462947322,22877.708785626222,927748.0533407105,1.2580338144718295,-0.010094823139006781,0.030420217685121598,1284.3629193302747,1,0,0,0,0,0,0.03501340616664643,Neutral
2023-05-22,27660.32667439153,28222.230383901937,27485.6486423427,27567.311877384058,774058.6290684764,26908.476058434502,26525.130768948486,25686.23236116792,21058.433793942306,,26305.576404897616,24628.010765962517,1677.5656389350988,1805.013641666988,-127.44800273188912,70.68393379602182,25686.23236116792,28093.86040311181,23278.604319224032,911017.3828703349,0.8496639511198527,0.043056305755404534,0.07335254929776425,1203.8140209719431,1,0,0,0,1,0,0.1269182412298758,Neutral
2023-05-23,27173.716376401546,27559.385505577586,27103.316951574394,27327.120174430107,1105960.8355830566,27092.03792124224,26699.569611260093,25896.73989811408,21278.69656367926,,26462.73698483232,24827.948117433687,1634.7888673986345,1770.9686868133167,-136.17981941468224,64.20744081386482,25896.73989811408,28084.713154806097,23708.766641422062,922941.6622389464,1.198299828507175,0.03475324740166652,0.06818616714090542,1093.9866283460083,1,0,0,0,0,0,0.24698561507560735,Neutral
2023-05-24,27465.086033444404,27721.22224694572,26783.048668677573,27412.671669367854,1288313.72413158,27129.176302419328,26872.17534539375,26075.323859282995,21502.110865775878,,26608.88078245839,25019.412066151297,1589.468716307092,1734.6686927120713,-145.19997640497922,61.998011996020004,26075.323859282995,28136.158388325293,24014.489330240696,931651.3617595937,1.382828144745438,0.006820143383456934,0.06719676323605639,1030.4172645211486,1,0,0,0,0,0,0.20648459687219073,Neutral
2023-05-25,27572.045636529696,27776.92899467676,27383.73690723867,27549.117579252754,505671.09997454216,27298.359429540993,27016.785020002473,26261.70460604976,21730.002247582088,,26753.532597354202,25206.800328402584,1546.7322689516186,1697.0814079599804,-150.34913900836182,67.37459399918004,26261.70460604976,28129.494588852445,24393.914623247074,914567.5083237462,0.5529073527894679,0.031678434571013714,0.0553995936075673,933.894991401342,1,0,0,0,0,0,0.0669883083607325,Neutral
2023-05-26,28358.972236119494,28576.617060296874,27822.159105993913,28289.316687316517,840620.9489059047,27629.10759755026,27154.99676223247,26462.377858220174,21979.62879302285,,26989.80707273906,25435.137884495478,1554.6691882435807,1668.5989640167002,-113.92977577311945,73.83693606083841,26462.377858220174,28293.870831406402,24630.884885033945,924647.3767756864,0.9091259760420366,0.06208766987163994,0.05136608268616594,915.7464865931137,1,0,0,0,1,0,0.13907412201372643,Neutral
2023-05-27,27281.548719718783,27341.075134383776,26825.732611344196,27242.160826202628,1115414.425436108,27564.077387313977,27236.276722874238,26587.868952127144,22206.749821485537,,27028.63072711891,25568.99307007581,1459.637657043102,1626.8067026219803,-167.16904557887824,62.93859673872702,26587.868952127144,28256.988321573783,24918.749582680506,946693.5224263234,1.178221250080345,-0.011794804391072389,0.030753660660145066,834.5596847233194,1,0,0,0,0,0,0.02785783770226148,Neutral
2023-05-28,26543.686693429954,26555.414086952213,26113.31235709742,26221.77505364038,959390.9227914015,27343.008363156026,27217.523142199138,26640.28100992418,22412.06012761872,,26904.499085043022,25617.347837748384,1287.1512472946379,1558.8756115565116,-271.7243642618737,53.65087490066266,26640.28100992418,28183.486702815695,25097.075317032664,944182.2190992797,1.0161078056591983,-0.04044865004926479,-0.007101124589823704,771.6028464457579,1,0,0,0,0,0,-0.02552614308272573,Neutral
2023-05-29,26241.67505041888,27008.639083596157,26031.9191525756,26325.61955140949,1074229.1746742618,27125.59793956435,27127.38712099184,26667.07645317985,22619.263283617092,,26815.44069525187,25669.812958331422,1145.6277369204472,1476.2260366292985,-330.5982997088513,51.58621790449423,26667.07645317985,28166.07472519691,25168.078181162786,945296.452815778,1.1363939550121327,-0.039655095682376795,-0.03310540573735843,749.4991360085306,1,0,0,0,0,0,0.025320313781956316,Neutral
2023-05-30,26536.289573724174,26681.552293327077,26346.520977255583,26606.93056929538,879202.9626568359,26937.16053757288,27117.759983556934,26687.93136891749,22833.056592927252,,26783.362214335062,25739.229750485683,1044.1324638493788,1389.8073220733143,-345.6748582239354,47.68802935570463,26687.93136891749,28170.488696800276,25205.3740410347,948299.7671996638,0.9271361156748237,-0.03420026094291084,-0.0036052371004887673,741.2786639413935,1,0,0,0,0,0,-0.00317561627512683,Neutral
2023-05-31,26636.954504321962,26813.32055156314,26535.525474906008,26720.20672273889,1017317.95749458,26623.338544657356,27126.223071103806,26731.47988267734,23057.809582374328,,26773.64598485862,25811.895363534866,961.7506213237539,1304.195981923402,-342.4453605996482,52.37261403927348,26731.47988267734,28160.509009189023,25302.450756165657,942779.7404866191,1.0790621751900267,-0.055466520521548546,0.0031773623350210833,714.514563255842,-1,0,0,0,0,0,-0.4830830504083052,Bearish
2023-06-01,26797.789258453682,27030.047858088292,26748.261290615897,26872.42434274749,968864.5529215841,26549.391247966327,27056.734317640145,26790.93254329432,23287.77860079672,,26788.842655303204,25890.45371850087,898.3889368023338,1223.0345728991883,-324.64563609685456,53.698169505232954,26790.93254329432,28132.630694942072,25449.234391646565,957838.1687553881,1.0115117402144493,-0.01357221572157774,-0.02520693848306066,670.849075823876,-1,0,0,0,0,0,-0.45222261585517637,Bearish
2023-06-02,26526.941921333037,26707.830465522286,26409.70298179934,26611.751861691624,1233556.4123319616,26627.386609576573,26985.1974863663,26842.38354881319,23506.2907515306,,26761.59791782428,25943.88362169127,817.7142961330101,1141.9705175459526,-324.2562214129425,44.60741873456626,26842.38354881319,28062.40456775905,25622.362529867332,970176.7873584593,1.2714759087265084,0.014872250534278875,-0.02617796197229194,610.010509472929,-1,0,0,0,0,0,-0.13051256045782642,Neutral
2023-06-03,26876.6072425503,27087.706349379467,26567.244345409115,26717.767903989607,1050884.1686602426,26705.816280092597,26915.707109828472,26893.941227611114,23723.57478148218,,26754.854838772746,26001.208791744197,753.6460470285492,1064.3056234424719,-310.65957641392265,50.137762250507286,26893.941227611114,27989.069799159086,25798.812656063143,984831.1577890959,1.067070391050008,0.014896073074911476,-0.025349727810542566,547.5642857739853,-1,0,0,0,0,0,-0.22396890125260327,Neutral
2023-06-04,27039.273035466318,27557.923987801732,26731.925930529527,26848.580422751238,1067520.5324150405,26754.146250783768,26845.653394178324,26931.219207090395,23941.045444908912,,26769.2741593849,26063.977474765434,705.2966846194649,992.5038356778703,-287.2071510584053,51.99076535609715,26931.219207090395,27961.846596109717,25900.591818071072,994725.5454878695,1.073180976659716,0.009082214606698225,-0.025428660445701134,515.3136945096606,-1,0,0,0,0,0,-0.2660850695556656,Neutral
2023-06-05,26498.478931844358,27108.410012552948,25840.66110150986,26574.3148905078,917624.6067755065,26724.96788433755,26674.15321449745,26914.574988364962,24146.9898941122,,26739.280425711357,26101.78047720005,637.4999485113076,921.5030582445577,-284.0031097332501,39.41897030168848,26914.574988364962,27957.514054503805,25871.63592222612,990132.7891134808,0.9267692342530189,-0.005459981419490112,-0.06062365576958717,521.4695330694219,-1,0,0,0,0,0,-0.3262105522585602,Bearish
2023-06-06,27217.580325823958,27418.521155802726,27149.42145218623,27331.327238560716,902478.7551855013,26816.748463500197,26683.06985573326,26959.673289303748,24347.12724634823,,26830.364550765476,26192.85853016981,637.5060205956652,864.7036507147791,-227.1976301191139,50.04038135702925,26959.673289303748,27992.222705105596,25927.1238735019,993860.8605255953,0.9080534217920935,0.017077093229851403,0.0032731035150606047,516.2747079009232,-1,0,0,0,0,0,-0.26015339118663616,Neutral
2023-06-07,27604.162296087114,28434.94657357142,27368.825801081133,27539.250141447643,913488.3624360758,27002.248119451404,26814.81736451399,27016.170253356562,24550.97704209623,,26939.42387240926,26292.591764376044,646.8321080332171,821.1293421784666,-174.2972341452495,51.18707282621415,27016.170253356562,28045.572153468776,25986.768353244348,993380.8340896973,0.9195751831402783,0.03485295836878666,0.05024355083178689,514.7009500561065,-1,0,0,0,0,0,-0.2280911385430786,Neutral
2023-06-08,26986.187412851,27597.189380921405,26902.415864644885,27060.90569146069,1078890.4284756593,27070.875676945616,26888.34597851911,27007.866549755476,24736.480682833466,,26958.11338303261,26349.504183072753,608.6091999598575,778.6253137347449,-170.01611377488734,45.6973881308553,27007.866549755476,28032.777931986562,25982.95516752439,987262.4274213358,1.0928101774253172,0.01284305592833035,0.02793044010285528,512.4556911155439,1,0,0,0,0,0,0.2897002747812889,Neutral
2023-06-09,27427.464928391873,27525.53762108151,27251.584882350475,27340.940173575844,915803.1038359473,27169.34762711054,26961.74693894715,27039.753461252043,24925.685690647508,,27017.0098123471,26422.944215782878,594.0655965642218,741.7133703006403,-147.64777373641857,40.90420975617388,27039.753461252043,28064.437020719084,26015.069901785002,988821.5013083646,0.9261561390242804,0.018338390450147735,0.027587158254455568,512.341779733521,1,0,0,0,0,0,0.2961585074114883,Neutral
2023-06-10,26982.22877347891,27249.25837495322,26648.0105014419,26954.879945153138,1057954.9713792827,27245.460638039607,26985.21426118858,27055.718666146196,25115.26415092481,,27007.451371240317,26462.347026198626,545.104345041691,702.3915652488505,-157.28722020715952,46.8445763295149,27055.718666146196,28063.700923790217,26047.736408502176,983362.3287566773,1.0758546879835402,0.014320785172199146,0.008782612531756273,503.99112882201,1,0,0,0,0,0,0.2838718302527171,Neutral
2023-06-11,27079.796479142882,28184.58008704899,26679.658722157787,27286.593950134058,1415080.1597290877,27236.513980354277,27026.631221927237,27041.682769783692,25300.26507617282,,27050.396383377894,26523.40258890241,526.9937944754856,667.3120110941776,-140.31821661869196,63.78048035342208,27041.682769783692,28027.238424537554,26056.12711502983,1015413.405289708,1.3936000375387505,-0.0016367038466958972,0.015412439238975617,492.7778273769302,1,0,0,0,0,0,0.14293703562019583,Neutral
2023-06-12,27989.354676509443,28279.61585386961,27438.649604007795,27774.449153861056,1174224.9406863386,27283.55378283696,27142.90095114418,27064.049218755237,25484.954462428483,,27161.78911729855,26616.073035095258,545.7160822032929,642.9928253160007,-97.27674311270778,67.05502637744058,27064.049218755237,28096.08722874506,26032.011208765416,1018826.6105448721,1.1525267680811349,0.008540501691417957,0.04369112181010415,516.0190049949108,1,0,0,0,0,0,0.14669731161650634,Neutral
2023-06-13,27692.878510387734,28043.233235206557,26938.52465432946,27446.4263886,934795.2935664317,27360.657922264818,27215.76679960522,27065.73695471685,25639.456478978762,,27205.5794667296,26677.58089388176,527.9985728478387,619.9939748223683,-91.99540197452961,59.77470300770905,27065.73695471685,28100.2828123351,26031.1910970986,1001150.6890166147,0.9337208712153403,0.014246407771228542,0.027272431111342588,517.2729288091255,1,0,0,0,0,0,0.14958597564096238,Neutral
2023-06-14,27771.416519861305,28420.190836572558,27416.48533013765,27856.768082031882,1240242.7844327888,27463.823503956024,27316.585565533285,27081.119479855803,25788.863625965765,,27305.762330622365,26764.92835989298,540.8339707293853,604.1619740037717,-63.32800327438633,62.37735795997002,27081.119479855803,28154.353191520862,26007.885768190743,1037879.2732395269,1.1949778904068735,0.018866502219063053,0.037550873953332564,536.616855832529,1,0,0,0,0,0,0.22882257567555955,Neutral
2023-06-15,27988.81568581444,29007.793480787117,27919.305570762168,28043.17760432824,918384.9253956897,27681.483035791047,27463.471836915327,27068.812525706388,25935.702299574987,,27419.210834269525,26859.613756989977,559.5970772795481,595.248994658927,-35.651917379378915,62.65546715927242,27068.812525706388,28087.9950122996,26049.630039113174,1041767.4720640162,0.8815642166059638,0.04037479155498125,0.05527377544341161,509.5912432966062,1,0,0,0,0,0,0.17207592882775324,Neutral
2023-06-16,28443.59404815601,29080.20181338496,28387.950625269666,28402.996879152925,592375.0929644292,27904.763621594822,27570.638800974546,27126.854328353907,26079.95876057884,,27570.562533482473,26973.93873218997,596.6238012925023,595.5239559856421,1.0998453068601748,68.95645426176675,27126.854328353907,28307.095401699087,25946.613255008728,1015615.5054404323,0.5832670826618972,0.04091397156637,0.03921030366502776,590.1205366725903,1,1,0,0,0,1,0.26879852079119054,Neutral
2023-06-17,29274.1904844052,29682.37486013775,29005.693530228622,29225.317455093293,798382.7378165192,28194.937281841267,27739.24553233911,27277.03144842655,26246.27088642983,,27825.140213730454,27140.70793098506,684.4322827453943,613.3056213375926,71.12666140780175,73.04336772373455,27277.03144842655,28709.726249080915,25844.336647772187,1007565.0961916882,0.7923882445255207,0.0522375184902828,0.061224154796722496,716.3474003271825,1,0,0,0,1,1,0.10916895336231988,Neutral
2023-06-18,29228.281664000944,29596.946456942638,28492.644438575575,29132.356929972473,625841.6157948289,28532.12339011576,27946.39065619029,27417.368317354696,26396.452644026154,,28026.250477767797,27288.237817799094,738.0126599687028,638.2470290638147,99.7656309048881,71.13401082265376,27417.368317354696,28999.710197389446,25835.026437319946,985145.7182477165,0.6352782174275866,0.061426231506507945,0.07654774241962814,791.1709400173755,1,0,0,0,1,1,0.08016654473525209,Neutral
2023-06-19,29107.197307414113,29351.66042599133,28657.49953206755,28817.5514438711,929697.3031917382,28724.280062483605,28094.051783219817,27527.899361083488,26532.045277629717,,28147.989087937593,27401.520544192106,746.4685437454864,659.8913320001491,86.57721174533731,70.60425898805276,27527.899361083488,29179.2107303628,25876.587991804176,987670.4352744616,0.9413031614471548,0.03449012315462907,0.05400733335872454,825.6556846396566,1,0,0,0,1,0,0.14878690004835995,Neutral
2023-06-20,28422.28730988888,28947.826235225366,28366.629569350036,28447.455802056047,1003683.6758379104,28805.13570202917,28243.309368910104,27614.261815049344,26649.523189955205,,28194.060890109682,27478.997379139488,715.0635109701943,670.9257677941582,44.13774317603611,61.03612110757524,27614.261815049344,29268.37859721665,25960.145032882036,986988.7211916283,1.0169150409602712,0.014416276337579026,0.05537312204468914,827.058391083654,1,0,0,0,0,0,0.164005492568908,Neutral
2023-06-21,28001.348722712482,28473.752190721254,27660.996283567205,28113.56362459082,1335287.4624550566,28747.24905111675,28326.00633635578,27676.318779141508,26756.3673196518,,28181.67669541447,27526.002370012662,655.6743254018074,667.8754793156882,-12.201153913880717,55.5407040653679,27676.318779141508,29306.200543586187,26046.43701469683,1005309.8666683019,1.328234713223629,-0.010190236466720903,0.030306812054595067,814.9408822223404,1,0,1,0,0,0,-0.075750615852775,Neutral
2023-06-22,27901.345747202584,28405.33282366983,27776.503020210443,28095.106349205445,1065385.4747528324,28521.206829939176,28358.072055890225,27750.486503517204,26855.930057925772,,28168.35818061308,27568.15828991356,600.1998906995177,654.3403615924541,-54.14047089293638,60.9490460941994,27750.486503517204,29309.87285172629,26191.10015530812,996901.3197893454,1.0686970250756198,-0.038672329483657286,0.011545042480160639,779.6931741045425,1,0,0,0,0,0,-0.056383478594406206,Neutral
2023-06-23,28149.669861720664,28517.769272645575,27974.54501796506,28252.92441758577,956179.8942382272,28345.320327461835,28438.7218587888,27827.244329197005,26944.168697357694,,28181.368370916574,27618.881784309226,562.4865866073487,635.9696065954331,-73.48301998808438,59.911638771901075,27827.244329197005,29322.402011061367,26332.086647332642,992166.1060682446,0.9637296500959668,-0.030187482410045208,0.02938444581334476,747.5788409321818,1,0,0,0,0,0,-0.0736734227794611,Neutral
2023-06-24,28379.609311942062,28544.121544555266,27877.679659763242,28384.31074340225,1165881.1162366979,28258.672187368065,28491.476124925837,27904.03084522956,27035.42485934739,,28212.590274375914,27675.580305967884,537.0099684080305,616.1776789579526,-79.16771054992205,66.44574516538555,27904.03084522956,29344.29579979781,26463.765890661314,997084.1352593275,1.1692906094965283,-0.015033917829996302,0.018937683647179515,720.1324772841231,1,0,0,0,0,0,-0.005688959087263287,Neutral
2023-06-25,29008.662163311896,29265.828662685883,28569.282735913745,28750.688294509586,557772.938198423,28319.31868585878,28562.22719394397,28012.84951542965,27124.92159235942,,28295.374585165722,27755.218039109677,540.156546056045,600.9734523775711,-60.81690632152606,66.71126119670392,28012.84951542965,29355.67287007388,26670.026160785423,979091.5518304731,0.5696841497157559,0.010659388824206362,0.025229333856664926,671.4116773221136,1,0,0,0,0,0,0.0090048108900279,Neutral
2023-06-26,28696.21071723117,28900.963468246937,28448.16653665696,28770.67083876615,1047122.9116217132,28450.74012869384,28598.994589905295,28084.81669543992,27205.68823017348,,28368.497085719646,27830.43685627884,538.0602294408054,588.390807790218,-50.330578349412576,62.73065117280815,28084.81669543992,29428.128722734877,26741.504668144964,986323.759652284,1.0616421853113052,0.023373316273592515,0.012944900187032315,671.656013647478,1,0,0,0,0,0,0.2004617568812055,Neutral
2023-06-27,29445.254071935036,29677.542877040636,29210.216205379576,29412.343431487872,1154173.0387773933,28714.187545150326,28617.69718754475,28178.471359941926,27290.46442084924,,28529.08883122247,27947.615252758595,581.473578463876,587.0073619249496,-5.53378346107354,73.25791807553753,28178.471359941926,29619.273377762118,26737.669342121735,998357.9934693497,1.1560713154272222,0.046884929564243505,0.006399450636659809,720.401008910095,1,0,0,0,1,0,0.2118127666741888,Neutral
2023-06-28,29307.880139162105,29623.27305823389,28757.057564894538,29310.286938143345,704282.7508440317,28925.660049261838,28635.490188361837,28290.940422276064,27360.875945886186,,28649.273155364153,28048.55400112439,600.7191542397632,589.7497203879124,10.969433851850795,68.54898931797254,28290.940422276064,29715.50996680374,26866.370877748388,979627.6095877684,0.7189290542152001,0.03742488759497853,0.006107642048962081,712.2847722638379,1,1,0,0,0,0,0.29256102485041774,Neutral
2023-06-29,30702.23018317017,30864.34667936242,30082.15129576412,30520.876163507895,1228750.8086413858,29352.97313328297,28805.82266032552,28449.937221772667,27447.49682406549,,28937.212079693985,28231.6891525146,705.5229271793869,612.9043617462073,92.61856543317958,75.06658608920787,28449.937221772667,30117.217113766263,26782.65732977907,995274.9948280404,1.2345842254920556,0.07527276034357389,0.059107198019735296,833.6399459967973,1,0,0,0,1,1,0.22993720060411604,Neutral
2023-06-30,31212.008161529822,31220.574921506097,30737.006121069073,30822.575336199945,1067699.281498883,29767.35054162104,29043.33461373991,28643.321991325007,27546.96360183865,,29227.267965310308,28423.6068187675,803.6611465428068,651.0557187055273,152.60542783727954,74.76988280480023,28643.321991325007,30470.048578272155,26816.59540437786,995762.2103340203,1.0722432227476597,0.07206391097377729,0.08349145704524608,913.3632934735743,1,0,0,0,1,1,0.18608616898679686,Neutral
2023-07-01,30360.886861556,31169.855484103664,30023.775966981615,30441.689573503536,916942.4172198398,30101.55428856852,29276.147208631177,28801.076772493478,27642.129970700564,,29414.10205887851,28573.094553676863,841.0075052016473,689.0460760047514,151.9614291968959,63.68962467911966,28801.076772493478,30678.706923546408,26923.446621440547,970855.3232085578,0.9444686507866666,0.05808063163010524,0.0828114848761583,938.8150755264646,1,0,0,0,0,0,0.1847718613380121,Neutral
2023-07-02,29894.576368372767,30542.793229597526,29881.18648578819,29967.913763401735,1126556.373221257,30212.66835495129,29463.42795005081,28910.75000297052,27729.83361094232,,29499.303859574396,28676.41457413981,822.8892854345868,715.8147178907185,107.07456754386828,58.66132321701244,28910.75000297052,30792.13141711263,27029.36858882841,968471.8948353038,1.1632308373934142,0.018889019612054803,0.06665955953034697,940.6907070710547,1,0,0,0,0,0,0.23808930743653256,Neutral
2023-07-03,30357.445230203386,30387.39868163486,29777.091074070984,30199.778096281858,1454138.5715608792,30390.566586578992,29658.11331792042,29048.417588354605,27820.096886307332,,29607.06912676017,28789.25639641193,817.8127303482397,736.2143203822228,81.5984099660169,64.57874914576081,29048.417588354605,30880.952997215347,27215.882179493863,994439.0587350263,1.4622701700902745,0.03034740533300484,0.06890804116137028,916.2677044303708,1,0,0,0,0,0,0.2935482160442485,Neutral
2023-07-04,30216.321295966598,30245.768352078503,29880.1743586246,30113.650087385733,1036373.251011699,30309.12137135456,29831.047252318764,29161.261688622297,27900.309471391738,,29685.004659164104,28887.35969709189,797.6449620722124,748.5004487202208,49.14451335199158,68.69362031464213,29161.261688622297,30962.512688357776,27360.010688886818,984245.5820639718,1.0529620553017012,-0.013342542132163904,0.06092588823512157,900.6254998677388,1,0,0,0,0,0,-0.040038286544822665,Neutral
2023-07-05,30732.396823270275,31042.21291619751,30003.532158420036,30451.224328049077,1049644.1172600673,30234.85116972439,30001.100855672714,29281.66402480834,27971.189972652388,,29802.884608223336,29003.201591922098,799.6830163012382,758.7369622364243,40.94605406481389,76.20538738553057,29281.66402480834,31090.144437787396,27473.18361182928,990808.5416571905,1.0593813770564295,-0.012048020131359083,0.05914766339226163,904.2402064895292,1,0,0,0,1,0,-0.051201311626901364,Neutral
2023-07-06,30772.192119855717,30873.1096433904,29940.592192025433,30682.609916208534,908127.8200919512,30283.035238265387,30192.294763416954,29395.644676661126,28056.254946580855,,29938.226963297988,29127.60227845254,810.6246848454466,769.1145067582289,41.510178087217696,77.68451958416387,29395.644676661126,31257.51234833715,27533.777004985102,1006596.1780135666,0.9021769006554997,0.007914158053654585,0.06645444898233666,930.9338358380113,1,0,0,0,1,0,0.03664724782702575,Neutral
2023-07-07,30609.345064065026,30902.194348782217,29817.846149676137,30664.432504401553,830031.1261070416,30422.33898646535,30317.503670708316,29467.600429126534,28141.35737946106,,30049.95089269854,29241.4416136903,808.5092790082417,776.9934612082316,31.515817800010154,76.59621483174232,29467.600429126534,31411.19324497375,27524.00761327932,1008178.5974280927,0.82329770560939,0.023242149803915924,0.042570190839443134,971.7964079236089,1,0,0,0,1,0,0.08332939452232785,Neutral
2023-07-08,30379.723454012597,30759.782923216153,29525.23992231009,30290.267988460855,1166067.163308849,30440.436964901153,30415.501775740075,29525.495982050954,28202.623143960627,,30086.92275358505,29319.1324937011,767.7902598839501,775.1528209433753,-7.362561059425275,69.95209656703221,29525.495982050954,31495.8410076265,27555.15095647541,1035189.874803794,1.126428292712833,0.002996376062449846,0.03343471363435202,985.1725127877717,1,0,1,0,0,0,-0.10614132589340926,Neutral
2023-07-09,29781.319321233754,29896.405904342282,29556.857581361106,29617.13619649542,828783.2348182265,30341.134186723088,30325.12777903882,29565.475219682172,28260.901829017646,,30014.647898648185,29341.20685190484,673.4410467433445,754.8104661033692,-81.36941936002472,58.522850565099056,29565.475219682172,31507.58359055577,27623.366848808575,1030144.1713851182,0.8045313052675488,-0.016488000938096103,-0.029610551223068327,971.0541854367975,1,0,0,0,0,0,-0.07646732066484592,Neutral
